cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,webaddr,nclnlsr,ncrer,ncreconr,ncrenrer,ncremulr,ncreresr,ncrelocr,ncrereor,idnccir,idncconr,idnccrdr,idnccoor,idncothr,nccomrer,idncgtpr
"34087","15547","2352235","2352226","Liberty Bank","Springfield","MO","65810","12/31/2014","2/18/2015","NM","4625 South National Avenue","LIBERTY BANCSHARES, INC","24","0","0","4","0","Greene","44180","Springfield, MO","10/27/1995","10/27/1995","12/8/2012","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Springfield Mo","St. louis","Western","West","http://www.therisingstar.com","0.531088875868126","0.634519558990858","0.63632857693791","1.36023707692687","0.18733881562941","0.149018784762305","0","0.174497765937053","0.145353308518165","0.109258194364577","","0.109258194364577","0","","12.4441307927546"
"26457","15610","708164","3716151","Liberty Bank","Hurst","TX","76054","12/31/2014","2/18/2015","SM","860 W Airport Fwy, # 100","LIBERTY BANCSHARES, INC.","5","0","0","4","0","Tarrant","19100","Dallas-Fort Worth-Arlington, TX","12/2/1985","12/2/1985","12/21/2013","Stock","0","0","FED","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","http://www.libertydfw.com","0.843559625442711","0.142941955519021","0","0","0","0.469631496819109","0","0.563050908436769","3.39515210671872","0.168918918918919","","0.168918918918919","0","0","83.6378737541528"
"20856","10886","283438","1130548","Liberty Bank and Trust Company","New Orleans","LA","70127","12/31/2014","2/18/2015","NM","6600 Plaza Drive, Suite 600","LIBERTY FINANCIAL SERVICES, INC.","19","0","1","8","0","Orleans","35380","New Orleans-Metairie, LA","11/16/1972","11/16/1972","2/15/2013","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","www.libertybank.net","2.85924818529317","2.11377408445594","4.71577408152075","0","5.1252408477842","3.10064808307957","14.7935779816514","3.02048774351798","7.77716054281406","4.76395521803805","1.19590679324374","6.4238600516203","","","15.2273572048073"
"29009","2758","757377","0","Liberty Bank for Savings","Chicago","IL","60647","12/31/2014","2/18/2015","SB","2392 N Milwaukee Avenue","","5","0","0","5","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/1/1898","4/22/1939","3/31/2006","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","www.libertybank.com","2.4435436479858","2.44380742197807","0","23.7895886421551","0","2.31858425070391","7.39087301587302","2.28369854087561","","0","","0","","","0"
"29945","4400","744573","0","Liberty Bank of Maryland","Baltimore","MD","21239","12/31/2014","2/18/2015","SM","5612 The Alameda","","2","0","0","5","0","Baltimore City","12580","Baltimore-Columbia-Towson, MD","1/1/1954","3/31/2006","6/8/2012","Non-Stock","0","0","FED","DIF","New York","NEW YORK","Baltimore","Richmond","Northeastern","Southeast","www.lbofmd.com","3.92936986093744","3.9296676645572","0","0","","4.43181332535578","25.9722222222222","3.74796066845981","","0","","0","","","0"
"26816","10020","593771","0","Liberty Bank, Inc.","Salt Lake City","UT","84102","12/31/2014","2/18/2015","NM","326 South 500 East","","1","0","0","8","0","Salt Lake","41620","Salt Lake City, UT","11/5/1956","10/20/1986","3/31/2006","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Salt Lake City","San Francisco","Western","West","www.libertybankofutah.com","3.98033247483025","5.26641883519207","0","0","","6.19759387531899","0","6.43695569859902","0","0","","0","","","0"
"33135","0","1479676","0","Liberty Bank, National Association","Twinsburg","OH","44087","12/31/2014","2/18/2015","N","2351 Edison Boulevard","","3","0","0","4","0","Summit","10420","Akron, OH","10/9/1990","10/9/1990","3/31/2006","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","http://WWW.LIBERTYBANKNA.COM","1.03299332355142","0.522726877380973","0","1.0279127043853","0","0","0","0","3.29029317940149","0.316412161232632","","0.316412161232632","0","0","15.2310325156874"
"58778","0","3943210","0","Liberty Bay Bank","Poulsbo","WA","98370","12/31/2014","2/18/2015","NM","19917 Seventh Avenue Ne","","1","0","0","4","0","Kitsap","14740","Bremerton-Silverdale, WA","6/11/2009","6/11/2009","7/6/2011","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","West","www.libertybaybank.com","0","0","0","0","0","0","0","0","0","0","","0","0","0",""
"57524","0","3205253","0","Liberty Bell Bank","Marlton","NJ","8053","12/31/2014","2/18/2015","NM","145 North Maple Avenue","","3","0","0","4","0","Burlington","37980","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","8/6/2003","8/6/2003","7/16/2012","Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","Philadelphia","Northeastern","Northeast","http://www.libertybellbank.com","2.97370385088833","2.27754705310595","0","3.71860104981598","0","0.747368421052632","0","1.28856624319419","7.98285986351373","0","","0","","","1.14080834419817"
"58852","0","3690121","3810956","Liberty Capital Bank","Addison","TX","75001","12/31/2014","2/18/2015","NM","5055 Keller Springs Rd, # 12","LIBERTY CAPITAL BANCSHARES. INC.","1","0","0","4","1","Dallas","19100","Dallas-Fort Worth-Arlington, TX","9/15/2008","9/15/2008","9/15/2008","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","http://www.libertycapitalbank.com","0","0","0","0","0","0","","0","0","0","","0","0","0",""
"58274","0","3386143","0","Liberty First Bank","Monroe","GA","30655","12/31/2014","2/18/2015","NM","1901 West Spring Street","","1","0","0","4","1","Walton","12060","Atlanta-Sandy Springs-Roswell, GA","6/13/2006","6/13/2006","12/31/2009","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","http://www.libertyfirst.us","5.25986406438749","5.58366804769284","24.1876846171325","1.04962513388076","0","4.47676767676768","0","4.64726113581075","0.563153660498793","0","","0","15.3086419753086","","0"
"28407","1532","284574","0","Liberty FSB","Enid","OK","73701","12/31/2014","2/18/2015","SA","401 West Broadway","","4","0","1","8","0","Garfield","","","1/1/1918","3/9/1935","7/21/2011","Non-Stock","0","1","OCC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","www.libertyfederalonline.com","7.48162846987505","7.32042642385449","33.127147766323","4.97453310696095","0","3.31771926990793","0","3.34691217207104","16.3392857142857","0","","0","","","0"
"11522","15647","68756","1065172","Liberty National Bank","Lawton","OK","73501","12/31/2014","2/18/2015","N","629 S W C Avenue","B.O.E. BANCSHARES, INC.","8","0","0","4","1","Comanche","30020","Lawton, OK","1/1/1902","1/1/1934","9/22/2014","Stock","0","0","OCC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","http://www.lnbok.com","1.25789555045064","1.68795102870306","0.46264423209319","2.58375113947129","0","1.88381908091365","","1.88381908091365","0.103728623493131","4.04489837192841E-02","","4.04489837192841E-02","0.120514193893948","","0"
"6516","10519","130813","1246579","Liberty National Bank","Ada","OH","45810","12/31/2014","2/18/2015","N","118 South Main Street","LIBERTY BANCSHARES, INC.","5","0","0","4","0","Hardin","","","10/1/1893","1/1/1934","10/13/2006","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","http://www.lnbbank.com","1.52134103394844","1.65236692976487","0","3.3118310058836","0","0.533778828131367","0","0.641857958303731","0","0","0","0","2.51738192280029","","0"
"57505","0","3140822","3137701","Liberty National Bank","Sioux City","IA","51106","12/31/2014","2/18/2015","N","4425 Singing Hills Blvd.","LIBERTY FINANCIAL SERVICES, INC.","11","0","1","4","0","Woodbury","43580","Sioux City, IA-NE-SD","3/17/2003","3/17/2003","10/27/2008","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Sioux City","Chicago","Western","Western","www.libertynationalonline.com","0","0","0","0","0","0","0","0","0","0","","0","0","",""
"26891","11882","1387203","0","Liberty Savings Bank fsb","Saint Cloud","MN","56301","12/31/2014","2/18/2015","SA","111 7th Ave S Ste 101","","6","0","0","5","1","Stearns","41060","St. Cloud, MN","1/1/1987","1/1/1987","11/30/2012","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","www.libertysavings.com","0.141707998166132","0.149439054138693","0","0","0","0.162591906270548","0","0.201762454380916","0","0","0","0","","","0"
"32242","8039","839572","0","Liberty Savings Bank, F.S.B.","Wilmington","OH","45177","12/31/2014","2/18/2015","SA","3435 Airborne Road, Suite B","","10","0","1","5","1","Clinton","","","9/14/1984","9/14/1984","12/11/2013","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Cincinnati","Cleveland","Central","Central","www.libertysavingsbank.com","5.29203059121753","5.32933468551909","27.0049841413684","8.5825193021371","0","4.66281888037285","11.9138927238329","4.29662988661277","9.12408759124088E-02","4.72972972972973","","4.72972972972973","","0","51.1913974990835"
"28781","2353","635475","0","Liberty Savings Bank, FSB","Whiting","IN","46394","12/31/2014","2/18/2015","SA","1904 Indianapolis Blvd","","3","0","0","5","0","Lake","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/1/1926","10/26/1936","7/21/2011","Non-Stock","0","0","OCC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","www.libertyfsb.com","2.78885754126536","2.7893098079917","","0","","2.97176820208024","","2.97176820208024","","0","","0","","","0"
"17096","15708","883351","1126569","Liberty State Bank","Powers Lake","ND","58773","12/31/2014","2/18/2015","NM","111 Main Ave","LIBERTY BANCORPORATION, INC.","1","0","0","2","1","Burke","","","4/17/1952","4/17/1952","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Grand Forks","Minneapolis","Central","West","http://www.libertystateplnd.com","7.19735137469411E-03","0","0","0","0","0","","0","6.97836706210747E-02","3.42465753424658E-02","0.512820512820513","0","0","","0"
"10121","15849","644646","1204784","Liberty Trust & Savings Bank","Durant","IA","52747","12/31/2014","2/18/2015","NM","502 Eighth Avenue","LIBERTY BANCORPORATION","4","0","0","2","0","Cedar","","","1/1/1905","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","www.mylibertytrust.com","7.98608140098685E-02","0.161378634621481","0","0","0","0.458715596330275","0","0.459732370084558","0","0","","0","0","","0"
"34073","14239","2339795","2260406","Libertyville Bank & Trust Company","Libertyville","IL","60048","12/31/2014","2/18/2015","SM","507 North Milwaukee Avenue","WINTRUST FINANCIAL CORPORATION","8","0","0","4","0","Lake","16980","Chicago-Naperville-Elgin, IL-IN-WI","10/10/1995","10/10/1995","3/31/2006","Stock","0","0","FED","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","www.libertyvillebank.com","0.662197306184464","0.710005133992472","8.2880327739699","0.380013701689244","0","0.924142112520414","0.322374578461813","2.08333333333333","0.914104915853103","0","","0","0","0","7.87137832858818"
"31217","6555","715872","0","LifeStore Bank","West Jefferson","NC","28694","12/31/2014","2/18/2015","SA","205 South Jefferson Avenue","","5","0","0","4","0","Ashe","","","1/1/1939","3/22/1961","7/21/2011","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Charlotte","Richmond","Northeastern","Southeast","www.golifestore.com","2.96548758540509","3.11188871559052","18.853225303833","3.42635026513425","0","1.45803133037176","1.60550458715596","1.43590074537769","1.48745221871364","0","","0","0","","0"
"58646","0","3648337","0","Lighthouse Bank","Santa Cruz","CA","95060","12/31/2014","2/18/2015","NM","111 Mission Street","","1","0","0","4","0","Santa Cruz","42100","Santa Cruz-Watsonville, CA","10/29/2007","10/29/2007","5/13/2008","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","San Francisco","San Francisco","Western","Western","http://www.lighthousebank.net","0","0","0","0","0","0","0","0","0","0","","0","0","0",""
"9042","0","14052","3613504","Lincoln Community Bank","Merrill","WI","54452","12/31/2014","2/18/2015","NM","1400 East Main Street","JOHN T. VUCUREVICH FOUNDATION","2","0","0","4","0","Lincoln","","","1/1/1897","1/1/1934","10/20/2014","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Appleton","Minneapolis","Central","Central","www.lcbwi.com","1.18632056901394","1.4527689390287","0","2.80083736374792","","0.452776795189247","0","0.475235761491052","0","0","","0","0","","0"
"29692","3896","529275","0","Lincoln FSB of Nebraska","Lincoln","NE","68508","12/31/2014","2/18/2015","SA","1101 N Street","","14","0","0","5","0","Lancaster","30700","Lincoln, NE","1/1/1906","8/2/1937","7/21/2011","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","West","www.lincolnfed.com","3.90380931234089","3.90506744365058","2.24245718945366","10.5930018416206","5.09693980949807","2.32770424463715","0.390117035110533","2.38710294680444","","1.13636363636364","","1.13636363636364","","","0"
"28963","2694","930871","0","Lincoln Park Savings Bank","Lincoln Park","NJ","7035","12/31/2014","2/18/2015","SB","31 Boonton Turnpike","","2","0","0","5","0","Morris","35620","New York-Newark-Jersey City, NY-NJ-PA","1/1/1922","5/21/1956","7/16/2007","Stock","0","0","FDIC","DIF","New York","NEW YORK","Jamesburg","New York","Northeastern","Northeast","www.lincolnparksavings.com","4.51589119730363","4.6026567233745","","0","0","4.89080806673786","3.89672867222579","4.99700214132762","1.75039134765903","54.2435424354244","","54.2435424354244","","","0"
"14207","0","589943","1210169","Lincoln Savings Bank","Cedar Falls","IA","50613","12/31/2014","2/18/2015","NM","301 Washington Street","LINCOLN BANCORP","16","0","0","2","0","Black Hawk","47940","Waterloo-Cedar Falls, IA","1/1/1902","3/26/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","www.mylsb.com","0.209126759820635","0.26635085916028","0","0.790333996157865","0","0.185956615003917","7.26653135884136E-02","0.232721706212118","0.110852277291349","9.59808038392322E-02","","9.59808038392322E-02","0","0","0"
"8390","0","667551","1495788","Lincoln State Bank","Hankinson","ND","58041","12/31/2014","2/18/2015","NM","302 South Main St","LINCOLN HOLDING COMPANY","3","0","0","2","1","Richland","","","8/3/1903","1/1/1934","6/3/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","www.lsbhank.com","0.077457264957265","0.197129790253903","0","0","","2.14041095890411","","2.14041095890411","0","8.42815002107038E-02","","8.42815002107038E-02","0","","0"
"57971","0","3376733","3802278","LincolnWay Community Bank","New Lenox","IL","60451","12/31/2014","2/18/2015","NM","1000 East Lincoln Highway","LWCBANCORP, INC.","1","0","0","4","0","Will","16980","Chicago-Naperville-Elgin, IL-IN-WI","8/29/2005","8/29/2005","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","http://www.lwcbank.com","3.64359778152882","2.23686764583545","1.36579380710988","5.96469652029227","0","0.886488689627063","0.421143102707349","1.08250968466022","13.3514469859725","0","","0","0","","0"
"1073","0","185859","1095889","Lindell Bank & Trust Company","St. Louis","MO","63139","12/31/2014","2/18/2015","SM","6900 Clayton Avenue","FIRST ILLINOIS BANCORP, INC.","10","0","0","4","1","Saint Louis City","41180","St. Louis, MO-IL","1/1/1923","1/1/1934","12/11/2009","Stock","0","1","FED","DIF","Kansas City","CHICAGO","St. Louis","St. louis","Western","West","http://www.lindellbank.com","0.391527082741876","0.474210899602926","0","0.527110787020157","0","0.521615226075672","0","0.637755102040816","0","0.603318250377074","","0.603318250377074","0","","0"
"16311","0","190246","2858399","Linn County State Bank","Coggon","IA","52218","12/31/2014","2/18/2015","SM","203 East Main Street","IOWA STATE FINANCIAL SERVICES CORPORATION","2","0","0","4","0","Linn","16300","Cedar Rapids, IA","9/17/1945","9/17/1945","3/31/2006","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","www.linncsb.com","1.14628820960699","1.36010362694301","0","0","97.7777777777778","2.1308381821041","0","2.1650555244867","0","0","","0","0","","0"
"29800","4107","133971","0","Lisle Savings Bank","Lisle","IL","60532","12/31/2014","2/18/2015","SB","1450 Maple","","3","0","0","8","0","Du Page","16980","Chicago-Naperville-Elgin, IL-IN-WI","1/1/1917","8/19/1954","3/31/2006","Non-Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","http://WWW.LISLEBANK.COM","8.05364499836238","8.62744735955238","29.757785467128","21.7216411906677","6.81913554343265","7.21387827725156","2.73828944302028","7.42433208407303","0","0","","0","0","","0"
"18209","8748","822408","2937100","Litchfield Bancorp","Litchfield","CT","6759","12/31/2014","2/18/2015","SB","294 West Street P.O. Box 997","CONNECTICUT MUTUAL HOLDING COMPANY","6","0","0","5","0","Litchfield","","","1/1/1850","7/1/1960","5/3/2012","Stock","0","0","FDIC","DIF","New York","NEW YORK","Hartford","Boston","Northeastern","Northeast","http://www.litchfieldbancorp.com","2.20231638615767","2.37420458798995","0","6.24564257494771","0","1.0552636506835","0.156377481642643","1.22905027932961","0","0","","0","5.41666666666667","","0"
