cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,inst.webaddr,lnlsnet,lnatres,lnlsgr,lncontra,idlnls,lnre,lnredom,lnrecons,lnrenres,LNRENROW,LNRENROT,lnremult,lnreres,lnreag,lnrefor,lnag,lnci,lncinus,lncon,lncrcd,lnconrp,LNAUTO,lnconoth,lnotci,lnfg,lnmuni,idothlns,ls,lndepac,lncomre,lnrenus,rslnltot,rslnls,LNRECNFM,LNRECNOT,RB2LNRES,lnlsgrf
"1374","13288","103134","3135471","The Bank of Commerce","White Castle","LA","70788","12/31/2014","2/18/2015","NM","32460 Bowie Street","COMMERCE BANCSHARES, INC.","1","0","0","4","1","Iberville","12940","Baton Rouge, LA","3/1/1927","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","http://WWW.BKOFCOMMERCE.COM","31882","633","32515","0","32515","17932","17932","2753","7592","2561","5031","283","7267","37","","6066","6810","","1705","0","0","232","1473","2","0","0","2","0","0","0","","0","0","1842","911","510",""
"18059","15746","324863","0","The Bank of Commerce","Ammon","ID","83406","12/31/2014","2/18/2015","NM","3113 South 25th East","","16","0","1","2","0","Bonneville","26820","Idaho Falls, ID","8/1/1959","8/1/1959","7/14/2012","Stock","0","1","FDIC","DIF","San Francisco","SAN FRANCISCO","Salt Lake City","San Francisco","Western","Western","http://www.bankofcommerce.org","549244","6658","555902","959","556861","256577","256577","36752","132917","91382","41535","11972","31291","43645","","162876","117338","0","14109","0","1297","3868","8944","5961","0","1518","705","0","3738","663","0","1363","1153","6821","29931","6858",""
"8810","0","885225","1249918","The Bank of Delmarva","Seaford","DE","19973","12/31/2014","2/18/2015","NM","910 Norman Eskridge Highway","DELMAR BANCORP","13","0","1","4","0","Sussex","41540","Salisbury, MD-DE","12/14/1896","1/1/1934","6/27/2013","Stock","0","1","FDIC","DIF","New York","NEW YORK","Claymont","Philadelphia","Northeastern","Northeast","https://www.bankofdelmarva.com","378067","8185","386252","0","386252","347289","347289","34879","178178","100879","77299","14457","102125","17650","","50","34464","0","2797","334","483","730","1250","1652","0","1471","181","0","0","0","0","11921","10371","7826","27053","4585",""
"17244","0","651756","2209058","The Bank of Denver","Denver","CO","80218","12/31/2014","2/18/2015","NM","810 East 17th Avenue","DENVER BANKSHARES, INC.","4","0","0","4","0","Denver","19740","Denver-Aurora-Lakewood, CO","10/1/1941","7/15/1953","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","http://www.thebankofdenver.com","107157","1077","108234","769","109003","95856","95856","4971","65257","27048","38209","14373","11055","200","","0","1977","","11153","0","247","9788","1118","17","0","0","17","0","0","0","","0","0","0","4971","1077",""
"33646","0","1751420","0","The Bank of East Asia Ltd.","New York","NY","10022","12/31/2014","2/18/2015","OI","540 Madison Avenue","","1","0","0","4","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","1/1/1918","3/27/1989","5/28/2013","Stock","0","0","OCC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","","1107253","","1107253","0","1107253","528707","528707","19997","504027","","","0","4683","0","0","","508090","88382","","","","","","","0","","55696","0","14760","","","","","","","","0"
"5686","0","610539","1086140","The Bank of Edison","Edison","GA","39846","12/31/2014","2/18/2015","NM","476 Turner Street","BOE BANCSHARES, INC.","1","0","0","2","1","Calhoun","","","10/1/1904","1/1/1934","6/2/2010","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","boedison.com","16698","285","16983","0","16983","12412","12412","105","3111","2968","143","0","4410","4786","","320","1592","","2515","0","0","1260","1255","144","0","0","144","0","0","0","","123","8","0","105","219",""
"1039","9892","219343","2066868","The Bank of Edwardsville","Edwardsville","IL","62025","12/31/2014","2/18/2015","NM","330 West Vandalia Street","BANC ED CORP., THE","18","0","0","9","0","Madison","41180","St. Louis, MO-IL","1/1/1868","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","http://WWW.4THEBANK.COM","673787","15512","689299","3","689302","501838","501838","45300","182314","118672","63642","32035","228470","13719","","3725","71221","0","20614","0","3664","6219","10731","91904","0","90540","1364","0","0","1884","0","139","0","9326","35974","11822",""
"1607","0","10250","3027268","The Bank of Elk River","Elk River","MN","55330","12/31/2014","2/18/2015","NM","630 Main Street","METRO NORTH BANCSHARES, INC.","5","0","0","4","0","Sherburne","33460","Minneapolis-St. Paul-Bloomington, MN-WI","1/1/1885","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","www.thebankofelkriver.com","225900","4875","230775","0","230775","175889","175889","19125","103970","72849","31121","6645","45072","1077","","0","47395","0","5927","175","733","2557","2462","1564","0","1236","52","276","0","0","0","14779","14327","1657","17468","3036",""
"9377","0","892250","2224417","The Bank of Fairport","Maysville","MO","64469","12/31/2014","2/18/2015","NM","6520 N. State Route A","FAIRPORT BANCSHARES, INC.","3","0","0","7","0","Dekalb","41140","St. Joseph, MO-KS","3/8/1909","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","www.bankoffairport.com","7825","254","8079","0","8079","6282","6282","0","2637","1158","1479","0","2769","876","","658","614","","525","0","0","157","368","0","0","0","0","0","0","0","","0","0","0","0","182",""
"10308","15700","466754","1099896","The Bank of Fayette County","Piperton","TN","38017","12/31/2014","2/18/2015","SM","1265 Hwy 57","MOSCOW BANCSHARES, INC.","9","0","0","8","0","Fayette","32820","Memphis, TN-MS-AR","4/26/1905","1/1/1934","9/6/2012","Stock","0","0","FED","DIF","Dallas","DALLAS","Memphis","St. louis","Southern","Southeast","http://www.thebank1905.com","273534","4004","277538","0","277538","224315","224315","35595","33921","23660","10261","650","118800","35349","","9471","10608","0","26765","0","1455","12265","13045","6379","0","6379","0","0","0","0","0","3677","301","16418","19177","3263",""
"26975","0","308443","2516970","The Bank of Fayetteville","Fayetteville","AR","72703","12/31/2014","2/18/2015","SM","One South Block","BANKSHARES OF FAYETTEVILLE, INC","8","0","0","4","0","Washington","22220","Fayetteville-Springdale-Rogers, AR-MO","6/5/1987","6/5/1987","3/31/2006","Stock","0","1","FED","DIF","Dallas","DALLAS","Little Rock","St. louis","Southern","Western","www.bof.com","220251","2814","223065","0","223065","187580","187580","23674","104405","48148","56257","6750","32634","20117","","1194","30100","0","3898","0","466","580","2852","293","0","145","148","0","0","0","0","3876","3876","5296","18378","2814",""
"6128","15420","353724","0","The Bank of Fincastle","Fincastle","VA","24090","12/31/2014","2/18/2015","NM","17 South Roanoke Street","","8","0","0","4","0","Botetourt","40220","Roanoke, VA","9/22/1875","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Richmond","Richmond","Northeastern","Southeast","www.bankoffincastle.com","146739","2151","148890","0","148890","127743","127743","30078","59117","34713","24404","4217","31676","2655","","2001","15507","","3080","0","0","804","2276","559","0","0","559","0","0","450","","2778","2745","12302","17776","2151",""
"898","11435","642437","1085518","The Bank of Forest","Forest","MS","39074","12/31/2014","2/18/2015","NM","211 West Third Street","FIRST FOREST CORPORATION","3","0","0","4","1","Scott","","","3/27/1900","1/1/1934","4/26/2007","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Jackson Ms","Atlanta","Southern","West","http://www.bkforest.com","70403","1020","71423","0","71423","56307","56307","8920","25925","11189","14736","295","15599","5568","","2446","5698","","6972","314","156","1674","4828","0","0","0","0","0","0","0","","1000","623","2844","6076","1020",""
"35259","0","2885171","3019339","The Bank of Georgia","Peachtree City","GA","30269","12/31/2014","2/18/2015","NM","100 West Park Drive","GEORGIA BANCSHARES, INC.","7","0","0","4","0","Fayette","12060","Atlanta-Sandy Springs-Roswell, GA","2/18/2000","2/18/2000","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","www.bankofgeorgia.com","173279","3550","176829","146","176975","162354","162354","28105","100184","47701","52483","0","32940","1125","","0","10796","0","3791","0","25","904","2862","34","0","0","34","0","0","0","0","15060","12879","12450","15655","2964",""
"16820","11940","628123","2001328","The Bank of Glen Burnie","Glen Burnie","MD","21061","12/31/2014","2/18/2015","NM","101 Crain Highway S","GLEN BURNIE BANCORP","8","0","0","6","0","Anne Arundel","12580","Baltimore-Columbia-Towson, MD","8/17/1949","8/17/1949","9/26/2008","Stock","0","0","FDIC","DIF","New York","NEW YORK","Baltimore","Richmond","Northeastern","Southeast","http://www.thebankofglenburnie.com","271996","3118","275114","1126","276240","193938","193938","7218","66928","29166","37762","1363","118036","393","","0","2785","0","79514","0","142","67623","11749","3","0","0","3","0","0","0","0","0","0","4570","2648","3198",""
"8564","0","956554","2858942","The Bank of Grain Valley","Grain Valley","MO","64029","12/31/2014","2/18/2015","NM","500 Main Street","GRAIN VALLEY BANCSHARES, INC.","2","0","0","4","1","Jackson","28140","Kansas City, MO-KS","5/11/1905","1/1/1934","8/12/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","bankofgrainvalley.com","45429","856","46285","0","46285","36097","36097","9932","19060","16194","2866","1307","5798","0","","1","9442","","744","0","0","283","461","1","0","0","1","0","0","0","","0","0","9443","489","640",""
"21591","18028","214106","0","The Bank of Greene County","Catskill","NY","12414","12/31/2014","2/18/2015","SA","425 Main Street","","13","0","0","8","0","Greene","","","5/18/1974","5/18/1974","7/21/2011","Stock","0","0","OCC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","www.tbogc.com","422873","7796","430669","0","430669","396015","396015","13344","86319","61071","25248","5649","290703","0","","0","26614","0","4139","0","118","1574","2447","3901","0","3901","0","0","0","0","0","895","0","4936","8408","4658",""
"14200","0","146618","1141843","The Bank of Harlan","Harlan","KY","40831","12/31/2014","2/18/2015","NM","201 East Central Street","BANCO HARLAN, INC.","3","0","0","8","0","Harlan","","","1/1/1934","4/5/1934","6/18/2012","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","http://www.bankofharlan.com","56081","1115","57196","0","57196","37327","37327","652","4128","0","4128","116","32431","0","","0","9801","","2060","0","0","556","1504","8007","0","986","7021","0","0","0","","338","338","652","0","869",""
"21606","10764","183668","3058057","The Bank of Hemet","Riverside","CA","92506","12/31/2014","2/18/2015","NM","3715 Sunnyside Drive","HEMET BANCORP","6","0","0","4","1","Riverside","40140","Riverside-San Bernardino-Ontario, CA","6/3/1974","6/3/1974","12/28/2009","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Orange","San Francisco","Western","Western","http://www.bankofhemet.com","379977","6407","386384","893","387277","377528","377528","7552","361588","39461","322127","5057","3331","0","","0","7575","0","860","0","262","0","598","1314","0","0","1314","0","0","0","0","1162","1026","0","7552","5200",""
"11310","0","835444","2527024","The Bank of Herrin","Herrin","IL","62948","12/31/2014","2/18/2015","NM","101 South Park Avenue","FGH BANCORP, INC.","5","0","0","4","1","Williamson","16060","Carbondale-Marion, IL","4/12/1904","1/1/1934","1/2/2008","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","http://www.bankofherrin.com","136680","1056","137736","0","137736","108425","108425","6045","58478","12235","46243","4985","37378","1539","","0","22772","","6510","0","0","3488","3022","29","0","26","3","0","0","0","","1245","23","4002","2043","1055",""
"34862","15935","2721103","2721112","The Bank of Holland","Holland","MI","49423","12/31/2014","2/18/2015","NM","150 Central Avenue","LAKE MICHIGAN FINANCIAL CORPORATION","4","0","0","4","0","Ottawa","24340","Grand Rapids-Wyoming, MI","10/14/1998","10/14/1998","1/15/2013","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Grand Rapids","Chicago","Central","Central","www.tboh.com","658973","10290","669263","0","669263","419013","419013","55901","210421","92888","117533","41037","103469","8185","","5855","237710","0","1637","0","10","189","1438","5048","0","4472","576","0","0","26971","0","7992","7630","16038","39863","8622",""
"8232","16031","835743","2590644","The Bank of Holly Springs","Holly Springs","MS","38635","12/31/2014","2/18/2015","NM","114 S Memphis St","HOLLY SPRINGS BANCSHARES INC","5","0","0","8","1","Marshall","32820","Memphis, TN-MS-AR","2/1/1869","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Memphis","St. louis","Southern","West","http://www.bankofhollysprings.com","130011","1600","131611","0","131611","91183","91183","14027","23184","17327","5857","354","50254","3364","","4568","11318","","22175","0","446","16337","5392","2367","0","2184","183","0","0","0","","1462","1216","2332","11695","1530",""
"9661","0","871358","1062788","The Bank of Holyrood","Holyrood","KS","67450","12/31/2014","2/18/2015","SM","100 S Main St","HOLYROOD BANCSHARES, INC.","1","0","0","2","1","Ellsworth","","","1/1/1887","1/1/1934","3/31/2006","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","","37470","611","38081","0","38081","17464","17464","0","1554","761","793","0","11868","4042","","7400","6657","","6195","0","0","1539","4656","365","0","100","256","9","0","0","","0","0","0","0","471",""
"13960","0","848453","1095236","The Bank of Houston","Houston","MO","65483","12/31/2014","2/18/2015","NM","404 South Grand","OZARK BANCSHARES, INC.","1","0","0","2","1","Texas","","","6/4/1889","3/3/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Springfield Mo","St. louis","Western","West","www.thebankofhouston.com","17920","650","18570","0","18570","15276","15276","0","5309","508","4801","0","3098","6869","","1115","1565","","574","0","0","182","392","40","0","38","2","0","0","0","","360","160","0","0","303",""
"34457","15743","2577739","1135374","The Bank of Jackson","Jackson","TN","38305","12/31/2014","2/18/2015","SM","558 Carriage House Drive","SECURITY BANCORP OF TENNESSEE, INC.","3","0","0","7","0","Madison","27180","Jackson, TN","6/2/1997","6/2/1997","3/31/2006","Stock","0","1","FED","DIF","Dallas","DALLAS","Memphis","St. louis","Southern","Southeast","https://www.bankofjackson.com","57422","1047","58469","0","58469","48343","48343","3189","19211","13122","6089","253","24609","1081","","0","8030","","2096","0","106","379","1611","0","0","0","0","0","0","0","","825","0","2376","813","946",""
"15228","10258","380944","1202744","The Bank of Kaukauna","Kaukauna","WI","54130","12/31/2014","2/18/2015","NM","264 W. Wisconsin Avenue","BROGAN BANKSHARES, INC.","1","0","0","4","1","Outagamie","11540","Appleton, WI","9/1/1883","7/1/1935","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Appleton","Chicago","Central","Central","WWW.BANKOFKAUKAUNA.COM","69757","1625","71382","0","71382","55011","55011","6207","31759","14141","17618","539","16506","0","","0","15318","","1044","57","0","158","829","9","0","0","9","0","0","0","","4417","3980","419","5788","880",""
"33022","12345","1459034","2291624","The Bank of Kentucky, Inc.","Crestview Hills","KY","41017","12/31/2014","2/18/2015","NM","111 Lookout Farm Drive","BANK OF KENTUCKY FINANCIAL CORPORATION, THE","32","0","1","4","0","Kenton","17140","Cincinnati, OH-KY-IN","8/1/1990","8/1/1990","10/28/2011","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","http://WWW.BANKOFKY.COM","1246521","14639","1261160","1515","1262675","970636","970636","104299","586620","296448","290172","53486","221300","4931","","1091","233522","0","14104","6960","183","3123","3838","43323","0","42347","976","0","0","0","0","6100","5526","30847","73452","14639",""
